Complaint_ID,Product_ID,Customer_ID,Complaint_Date,Complaint_Type,Resolution_Time_Days,Complaint_Status,Satisfaction_Score,Customer_Loyalty_Score,Customer_Service_Interaction,Brand_Perceived_Image,Customer_Feedback,Additional_Comments
9776,3920,5129,2024-12-05 06:32:30.412051392,Incorrect Product,27.0,Unresolved,8.882651044694398,1.5099001203703368,Neutral,Average,"Arrived in a damaged box, not happy. Seriously?",Packaging was fine but the actual product had issues.
9777,5078,10627,2024-12-05 06:32:30.412051392,Packaging Issue,14.0,Unresolved,3.3488239832716435,9.962896479090553,Negative,Excellent,"Arrived in a damaged box, not happy. Seriously?","Resolution was fine, but the shipping took forever!"
9778,1981,5522,2024-12-05 06:32:30.412051392,Packaging Issue,11.0,Resolved,9.360758050472569,6.6098780182135535,Negative,Average,,"Arrived in a damaged box, not happy. Seriously?"
9779,1396,5001,2024-12-05 06:32:30.412051392,Late Delivery,12.0,Unresolved,4.91930624453258,3.7603488361779234,Positive,Poor,"I dunno, but the product just wasn't what I thought. Disappointed.",Customer service wasn't helpful. Not coming back.
9780,4806,10628,2024-12-05 06:32:30.412051392,Packaging Issue,16.0,Resolved,2.5256718026461114,3.1555146670315635,Neutral,Poor,"Honestly, the product wasn't great. Wouldn't recommend it.","I dunno, but the product just wasn't what I thought. Disappointed."
9781,4224,4721,2024-12-05 06:32:30.412051392,Damaged Product,,Unresolved,4.924342524040899,3.095018581461546,Negative,Poor,"I dunno, but the product just wasn't what I thought. Disappointed.","Took way too long to get fixed, but the service was okay I guess."
9782,6186,6809,2024-12-05 06:32:30.412051392,Incorrect Product,14.0,Resolved,7.671409635997808,1.9618532616553301,Neutral,Excellent,"Resolution was fine, but the shipping took forever!","Took way too long to get fixed, but the service was okay I guess."
9783,4536,6545,2024-12-05 06:32:30.412051392,Quality Issue,3.0,Pending,2.1558828576522275,5.155233415831231,Neutral,Good,"Resolution was fine, but the shipping took forever!","Arrived in a damaged box, not happy. Seriously?"
9784,10261,455,2024-12-05 06:32:30.412051392,Packaging Issue,29.0,Resolved,6.269916665670869,8.719234922418782,Neutral,Good,"Took way too long to get fixed, but the service was okay I guess.",Package came way late. Not ordering from here again.
9785,9712,9661,2024-12-05 06:32:30.412051392,Incorrect Product,11.0,Pending,1.787694663712171,3.5444083635179116,Positive,Excellent,,"Honestly, the product wasn't great. Wouldn't recommend it."
9786,6721,5770,2024-12-05 06:32:30.412051392,Damaged Product,1.0,Resolved,5.680882506777226,4.669648081113156,Negative,Excellent,Packaging was fine but the actual product had issues.,Packaging was fine but the actual product had issues.
9787,6596,576,2024-12-05 06:32:30.412051392,Packaging Issue,5.0,Unresolved,2.1559743740058765,4.95731709215005,Neutral,Excellent,Customer service wasn't helpful. Not coming back.,"Resolution was fine, but the shipping took forever!"
9788,11248,4873,2024-12-05 06:32:30.412051392,Damaged Product,19.0,Pending,7.8297821927126865,3.4045132066426476,Positive,Average,"Arrived in a damaged box, not happy. Seriously?",Packaging was fine but the actual product had issues.
9789,9630,2986,2024-12-05 06:32:30.412051392,Damaged Product,19.0,Pending,4.112396043059046,5.036901935287185,Positive,Poor,Package came way late. Not ordering from here again.,"Resolution was fine, but the shipping took forever!"
9790,3140,8003,2024-12-05 06:32:30.412051392,Damaged Product,6.0,Pending,5.253563375980658,3.9949732084487612,Positive,Poor,"Took way too long to get fixed, but the service was okay I guess.",Packaging was fine but the actual product had issues.
9791,10266,2700,2024-12-05 06:32:30.412051392,Incorrect Product,9.0,Pending,7.956716201604777,8.696192363578925,Neutral,Average,"Took way too long to get fixed, but the service was okay I guess.",Customer service wasn't helpful. Not coming back.
9792,10966,11276,2024-12-05 06:32:30.412051392,Late Delivery,26.0,Unresolved,2.633796595250966,2.5012761281076923,Negative,Average,"Honestly, the product wasn't great. Wouldn't recommend it.",The color was different from the online pictures. Product's okay but that's a letdown.
9793,9101,9252,2024-12-05 06:32:30.412051392,Incorrect Product,26.0,Pending,3.3181016370643337,,Positive,Good,"I dunno, but the product just wasn't what I thought. Disappointed.",The color was different from the online pictures. Product's okay but that's a letdown.
9794,9806,6858,2024-12-05 06:32:30.412051392,Incorrect Product,1.0,Resolved,9.381899968600703,6.820956417455191,Positive,Excellent,Got the wrong item... so frustrating! What a waste of time.,"I dunno, but the product just wasn't what I thought. Disappointed."
9795,7694,7719,2024-12-05 06:32:30.412051392,Late Delivery,11.0,Resolved,5.626600230591029,6.280281909288853,Positive,Good,Got the wrong item... so frustrating! What a waste of time.,Got the wrong item... so frustrating! What a waste of time.
9796,3279,8736,2024-12-05 06:32:30.412051392,Incorrect Product,17.0,Resolved,7.024426838681176,6.925283909946519,Positive,Excellent,"I dunno, but the product just wasn't what I thought. Disappointed.",Customer service wasn't helpful. Not coming back.
9797,5513,2008,2024-12-05 06:32:30.412051392,Damaged Product,3.0,Resolved,7.60787386995228,2.3389225950758377,Neutral,Excellent,"Resolution was fine, but the shipping took forever!",Got the wrong item... so frustrating! What a waste of time.
9798,10681,3051,2024-12-05 06:32:30.412051392,Damaged Product,23.0,Unresolved,5.566396838432452,,Neutral,Poor,Customer service wasn't helpful. Not coming back.,"Honestly, the product wasn't great. Wouldn't recommend it."
9799,5587,8170,2024-12-05 06:32:30.412051392,Late Delivery,2.0,Pending,1.8114655586614923,2.833967096902323,Neutral,Excellent,"I dunno, but the product just wasn't what I thought. Disappointed.",Got the wrong item... so frustrating! What a waste of time.
9800,351,3032,2024-12-05 06:32:30.412051392,Damaged Product,20.0,Unresolved,6.490693453576156,1.316415347739043,Positive,Good,"Arrived in a damaged box, not happy. Seriously?","Resolution was fine, but the shipping took forever!"
9801,4975,3201,2024-12-05 06:32:30.412051392,Quality Issue,16.0,Resolved,5.628860567172796,7.047565317298962,Negative,Excellent,Customer service wasn't helpful. Not coming back.,"Honestly, the product wasn't great. Wouldn't recommend it."
9802,9215,9938,2024-12-05 06:32:30.412051392,Damaged Product,23.0,Unresolved,8.146560294304404,7.52552223174689,Negative,Good,"Resolution was fine, but the shipping took forever!","Took way too long to get fixed, but the service was okay I guess."
9803,6572,6949,2024-12-05 06:32:30.412051392,Damaged Product,20.0,Resolved,9.861689525607948,7.318102431731978,Neutral,Excellent,"Honestly, the product wasn't great. Wouldn't recommend it.","Arrived in a damaged box, not happy. Seriously?"
9804,3609,2838,2024-12-05 06:32:30.412051392,Damaged Product,10.0,Pending,8.103540886385247,5.277634459135356,Negative,Average,The color was different from the online pictures. Product's okay but that's a letdown.,Packaging was fine but the actual product had issues.
9805,8379,4642,2024-12-05 06:32:30.412051392,Packaging Issue,28.0,Unresolved,8.858185407299018,2.9528642639529976,Positive,Excellent,"Took way too long to get fixed, but the service was okay I guess.","I dunno, but the product just wasn't what I thought. Disappointed."
9806,7303,11029,2024-12-05 06:32:30.412051392,Late Delivery,,Resolved,4.477529477343634,3.3362231388319996,Positive,Good,Packaging was fine but the actual product had issues.,"Arrived in a damaged box, not happy. Seriously?"
9807,7079,135,2024-12-05 06:32:30.412051392,Damaged Product,5.0,Pending,6.593826800844742,9.719269029092683,Negative,Poor,"Honestly, the product wasn't great. Wouldn't recommend it.","Honestly, the product wasn't great. Wouldn't recommend it."
9808,3294,4943,2024-12-05 06:32:30.412051392,Incorrect Product,23.0,Resolved,1.6651298800072403,6.206279253310032,Positive,Poor,Customer service wasn't helpful. Not coming back.,"Honestly, the product wasn't great. Wouldn't recommend it."
9809,495,7099,2024-12-05 06:32:30.412051392,Late Delivery,29.0,Pending,7.941696634145317,7.958616008377013,Negative,Good,Customer service wasn't helpful. Not coming back.,Customer service wasn't helpful. Not coming back.
9810,4926,1320,2024-12-05 06:32:30.412051392,Packaging Issue,3.0,Pending,7.575608862500236,8.451191968660975,Negative,Average,,The color was different from the online pictures. Product's okay but that's a letdown.
9811,9704,8640,2024-12-05 06:32:30.412051392,Damaged Product,15.0,Pending,2.4436135254629066,5.229543619388994,Neutral,Average,"Took way too long to get fixed, but the service was okay I guess.","I dunno, but the product just wasn't what I thought. Disappointed."
9812,4526,455,2024-12-05 06:32:30.412051392,Quality Issue,11.0,Pending,4.134379621194857,4.842364169025034,Neutral,Excellent,,"Resolution was fine, but the shipping took forever!"
9813,1617,9977,2024-12-05 06:32:30.412051392,Quality Issue,2.0,Resolved,4.752402786235013,,Positive,Average,"Arrived in a damaged box, not happy. Seriously?","Arrived in a damaged box, not happy. Seriously?"
9814,2625,845,2024-12-05 06:32:30.412051392,Damaged Product,11.0,Unresolved,2.8865945267407636,9.856501678047458,Positive,Good,,"I dunno, but the product just wasn't what I thought. Disappointed."
9815,10011,761,2024-12-05 06:32:30.412051392,Packaging Issue,23.0,Pending,2.274815893761395,9.666427972821015,Neutral,Poor,Got the wrong item... so frustrating! What a waste of time.,"Resolution was fine, but the shipping took forever!"
9816,6048,9830,2024-12-05 06:32:30.412051392,Quality Issue,20.0,Unresolved,,2.252329517652819,Negative,Average,Package came way late. Not ordering from here again.,"Arrived in a damaged box, not happy. Seriously?"
9817,10837,10194,2024-12-05 06:32:30.412051392,Late Delivery,18.0,Unresolved,3.0997633752284317,7.63682490538624,Neutral,Excellent,"Took way too long to get fixed, but the service was okay I guess.","Took way too long to get fixed, but the service was okay I guess."
9818,4723,3291,2024-12-05 06:32:30.412051392,Late Delivery,4.0,Pending,9.117621589739755,9.850721526273293,Positive,Good,"Took way too long to get fixed, but the service was okay I guess.",
9819,2180,10277,2024-12-05 06:32:30.412051392,Packaging Issue,3.0,Unresolved,2.8220343028398123,1.633998461910514,Neutral,Average,"Arrived in a damaged box, not happy. Seriously?","Arrived in a damaged box, not happy. Seriously?"
9820,8469,3692,2024-12-05 06:32:30.412051392,Damaged Product,3.0,Resolved,3.6003686225588023,6.110851604414085,Negative,Excellent,The color was different from the online pictures. Product's okay but that's a letdown.,Customer service wasn't helpful. Not coming back.
9821,7611,707,2024-12-05 06:32:30.412051392,Packaging Issue,2.0,Resolved,2.848347425701669,8.219338724721396,Neutral,Average,"Honestly, the product wasn't great. Wouldn't recommend it.","Honestly, the product wasn't great. Wouldn't recommend it."
9822,9033,2050,2024-12-05 06:32:30.412051392,Packaging Issue,11.0,Pending,1.5180772784359378,5.163909998654085,Negative,Average,"Took way too long to get fixed, but the service was okay I guess.",Customer service wasn't helpful. Not coming back.
9823,5121,139,2024-12-05 06:32:30.412051392,Incorrect Product,6.0,Unresolved,3.2901691807941544,5.818311075458979,Positive,Average,Packaging was fine but the actual product had issues.,The color was different from the online pictures. Product's okay but that's a letdown.
9824,8912,4684,2024-12-05 06:32:30.412051392,Quality Issue,2.0,Unresolved,1.3284035410300004,9.1611179940023,Positive,Good,"Honestly, the product wasn't great. Wouldn't recommend it.",Packaging was fine but the actual product had issues.
9825,8314,345,2024-12-05 06:32:30.412051392,Quality Issue,9.0,Pending,1.783694254244494,6.976421003455085,Negative,Poor,"Took way too long to get fixed, but the service was okay I guess.","Arrived in a damaged box, not happy. Seriously?"
9826,5434,7958,2024-12-05 06:32:30.412051392,Quality Issue,22.0,Unresolved,7.146410121396012,9.825055574120269,Neutral,Excellent,"I dunno, but the product just wasn't what I thought. Disappointed.","Honestly, the product wasn't great. Wouldn't recommend it."
9827,9666,3687,2024-12-05 06:32:30.412051392,Late Delivery,2.0,Pending,5.329152474952001,7.985990736496575,Neutral,Excellent,"Resolution was fine, but the shipping took forever!","Honestly, the product wasn't great. Wouldn't recommend it."
9828,3756,719,2024-12-05 06:32:30.412051392,Incorrect Product,,Unresolved,7.144935236543755,9.269004317819372,Positive,Average,,"Honestly, the product wasn't great. Wouldn't recommend it."
9829,5876,2437,2024-12-05 06:32:30.412051392,Damaged Product,1.0,Pending,,6.004999032060189,Negative,Average,Package came way late. Not ordering from here again.,"I dunno, but the product just wasn't what I thought. Disappointed."
9830,7727,7966,2024-12-05 06:32:30.412051392,Packaging Issue,22.0,Unresolved,3.3057770817257164,4.3566881001589195,Neutral,Excellent,"I dunno, but the product just wasn't what I thought. Disappointed.",The color was different from the online pictures. Product's okay but that's a letdown.
9831,8898,7614,2024-12-05 06:32:30.412051392,Packaging Issue,16.0,Resolved,4.9672407223358,1.323330813629142,Neutral,Average,"Took way too long to get fixed, but the service was okay I guess.","Took way too long to get fixed, but the service was okay I guess."
9832,3533,4392,2024-12-05 06:32:30.412051392,Quality Issue,21.0,Unresolved,,1.3605611799167812,Neutral,Good,Packaging was fine but the actual product had issues.,Packaging was fine but the actual product had issues.
9833,2865,6407,2024-12-05 06:32:30.412051392,Damaged Product,10.0,Resolved,3.0141537168766,7.464125755412415,Negative,Poor,Customer service wasn't helpful. Not coming back.,The color was different from the online pictures. Product's okay but that's a letdown.
9834,2196,10923,2024-12-05 06:32:30.412051392,Damaged Product,13.0,Resolved,2.0762637883721715,5.236554112362091,Neutral,Average,The color was different from the online pictures. Product's okay but that's a letdown.,"Honestly, the product wasn't great. Wouldn't recommend it."
9835,10866,2272,2024-12-05 06:32:30.412051392,Packaging Issue,27.0,Resolved,9.80245293287671,6.660525008990616,Neutral,Average,"Arrived in a damaged box, not happy. Seriously?","Took way too long to get fixed, but the service was okay I guess."
